zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore,ffall,stars,review_count,ffall_category,CuisineCombined
85053,1E1Qp9HWSZmqruir3sTeKw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480,10854,22679,1214,481,617,46,2445,14379,14101,47387,35,6983,21355,46,422,4,144,3,30
85012,vlJsF5tTfplbo1D5kbUPmQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,123,4,113,2,6
85020,hnCd1VSLYdb2-eHO7iB9xQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850,15114,25739,1197,677,697,42,3480,16163,16687,48257,41.2,6686,25754,52,116,3,28,2,4
85009,#NAME?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520,12153,24795,2534,1385,249,39,21650,28808,23712,23302,25.6,17094,28366,46,106,2,46,2,2
85024,lap6PTY8pyckPSMgvCuIbA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898,9452,19856,554,187,813,52,704,11107,11791,68557,34.7,5438,17437,22,102,3.5,105,2,10
85034,CzqYP9VKJBzGLnp14naScA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,1470,4,383,5,2
85018,wWgsKvkbq8rzdGpx5gr-Tw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,3,4.5,10,0,28
85032,#NAME?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,14,3.5,28,0,5
85032,dc6sPg9kNliz_Cy2yX19tw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,512,3.5,229,4,25
85004,b9kQOV8VK_ecGYVoIQiHrg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,9,3,5,0,1
85016,XMMLRvV4IMxIGyc4H37LxA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,4220,4,1084,5,12
85009,k-771ytdXmdz7xvqyemI2Q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520,12153,24795,2534,1385,249,39,21650,28808,23712,23302,25.6,17094,28366,46,210,3.5,55,2,5
85018,EEGajOchS2BIZNvJcPK3uw,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,1241,4.5,391,5,12
85018,Ap17p-tA4Ipzy1s35DfCfg,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,1597,4.5,616,5,40
85004,ec9mv9cUMObXqyh3yjgIbA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,153,4.5,64,2,10
85051,GWaS_XugSFzw1g8SEbpmHQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,53,5,58,1,13
85003,DGXbfl2cE8MjkjTac2r3xA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,56,3.5,22,1,37
85004,6SwdqYrQSASONmrgG4mBjA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,217,4,78,2,4
85004,KYo0OqRr-q-TM2o66MBJYg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,75,4,53,1,1
85032,N_1aKgseCRqjBRwIgNOjQw,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,5,3.5,3,0,11
85003,S-oLPRdhlyL5HAknBKTUcQ,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369,3900,5931,1024,252,114,22,1696,5844,3525,45615,31.7,1474,5987,73,2565,4.5,1024,5,35
85029,Zju9aNvftYAJULT3LGsZzA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,74,2.5,9,1,5
85051,hjDCsuzS_yU60FFffqpt-w,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,230,2.5,94,2,7
85009,X40jvXRbJERyA6QPHNuL1w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520,12153,24795,2534,1385,249,39,21650,28808,23712,23302,25.6,17094,28366,46,4,3,13,0,1
85020,CxtzsoASybpq3afGYu4LYg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850,15114,25739,1197,677,697,42,3480,16163,16687,48257,41.2,6686,25754,52,52,2.5,25,1,3
85032,gU8H-yYJEByT7b8ZvHs16g,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,127,3.5,34,2,14
85007,3G_wGIblXDNRYg4xIe9VZA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,13,3.5,9,0,7
85031,5leoFV0AZZgCDbCs0G5yfQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,64,1,17,1,5
85009,ml6ywXGUjw0fVyqq7UEaYg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520,12153,24795,2534,1385,249,39,21650,28808,23712,23302,25.6,17094,28366,46,24,3,6,0,1
85022,rLTa-PztQLafDf70aKrNOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,60,4,71,1,50
85007,HpQGK9qazX51JhlWlH76cw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,11,4.5,12,0,28
85017,oXBe3xObDQ0HLr8Ie2F6WQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,14,4.5,7,0,20
85027,tcPVY5QCFL_roeouCY5SXQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,143,2.5,20,2,5
85008,do6yub0lpn-vRF08Yhi3aQ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145,19676,30274,5360,2249,894,141,14909,29146,26999,34677,27.5,17187,38019,51,15,4,29,0,11
85034,4r0Ho5rbAZ_BhXvpQmxbag,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,81,1.5,15,1,2
85015,Yea_hg7GjYfOOzMeBSUNjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,59,3.5,15,1,1
85008,w3JBz9gLbZ0CKWQM07nONw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145,19676,30274,5360,2249,894,141,14909,29146,26999,34677,27.5,17187,38019,51,317,3,94,3,28
85032,nj8W3FI5Fwg7TA5duszeGw,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,261,3.5,45,2,16
85016,#NAME?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,447,4.5,175,3,25
85012,W537pidoTVQmn9x1GPpxgA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,679,4,446,4,1
85034,TBai-x2Cl5ByfctML7q08g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,105,3.5,17,2,11
85033,KsNZgnE0tFblW4Rfu72mZg,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037,13573,28819,2716,920,444,67,18109,26504,26533,35571,25,20177,32843,43,14,3,52,0,13
85017,LgMCHBadv9Z8Ge94zNpDFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,159,4,151,2,52
85051,3b4efqz06QrLQ_w2xLc4pA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,220,3,40,2,6
85051,kTOkG7nkc_mIEzGqyPoFlA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,8,3.5,3,0,1
85004,0Buxoc0cRqjpvkezo3bqog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,936,4,444,4,11
85013,JLWd6yDyt9oEp70_4KqYeg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,136,4.5,27,2,4
85018,yJkYsl0hOlG2-ITBe16ZIA,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,158,4,82,2,20
85029,tuYk6HQgY3eYliiOUgNFqg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,134,4,114,2,9
85034,ey3i64kDG-91Zqz6LCH14Q,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,52,3,7,1,28
85022,GdV24nwlR29MPqNXFglZnQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,113,2,33,2,5
85022,7EtiFdHnoWwvC-8m8ixC1g,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,480,4,102,3,9
85040,9VEJkUd0eHIlKmCu0flvBw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,2,3,6,0,3
85032,zbrFk-4ejesAJD8EwcdHxg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,1456,3.5,332,5,10
85032,wltfqot_Et0r-DYaZDxWFA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,207,3.5,123,2,12
85034,jZ8ogksrNzUmREJggc1YOQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,822,4,352,4,16
85014,mJHoOJH10A-cjtRdQCV6ow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,117,3.5,63,2,2
85015,pehIhPluVUAOuOdML6rFRA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,21,2,23,0,9
85042,oD-C0IhodDOtWWOiNm2txA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962,13247,19377,7076,1055,974,102,10711,20390,20572,46676,30.8,12063,28422,35,1179,4,430,5,2
85035,_RYkQNjV_D6xOzRp3RwVOQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,8,2,10,0,3
85004,mGRUkg7YO1fWpfYCqNcR-g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,355,3.5,65,3,2
85032,2vu5RPLxvAqY0PK5olT7QQ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,154,3.5,39,2,7
85015,gQMAcDm8kv8ev7x2BshMwg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,4272,4,740,5,20
85004,pDewiJY6KCcZgLxxgxg13Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1366,4,471,5,1
85014,_S9wayPpSGUthFzBJ-IVYQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,6,2.5,8,0,5
85004,Ls1NqcogI-szYoQ7tLh4Og,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,472,3.5,140,3,25
85034,bWq5fLpzPAf_97E4_LuXJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,15,4,8,0,1
85027,J38kYZWsoYpeXBZB37lnKQ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,213,3,64,2,12
85032,APXWKd1N-COyUdncd_FdyQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,235,4,246,2,14
85051,K0Odlnc5zKdDPwHwvQvEAA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,14,2.5,19,0,3
85051,DdlJsYusOm6iudcm77CPxA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,81,2.5,59,1,9
85022,F6Xyqyoi_RCTc3mf00ip2Q,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,261,3.5,147,2,51
85034,QTF2Vgd_I1uuS5398qdkQQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,93,2.5,31,1,4
85012,cTJjTKz2huGZ-ElScC2pSw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,6333,4,1050,5,4
85027,YhdWKWt3sx6YgMIILfh_Xw,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,84,3,17,1,7
85051,ehz2CHwwd6dQgSKYQ7l6JQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,15,4,9,0,1
85022,qL1YWy7auU6K7H68WQxNqw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,37,2,10,1,19
